Offer Type,Property Type,Title,Address,Price,Listing Link,Province,Municipality,Barangay,Coordinates
Buy,Condominium,"Steal Deal Studio Property For Sale in Spianada Residences, Cebu","Zapatera, Cebu","₱ 2,400,000",https://www.lamudi.com.ph/steal-deal-property-for-sale-in-spiniada-residence-166304596175.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,Studio Condominium Unit for Sale at Mactan Plains Residences Cebu,"Mactan, Lapu-Lapu","₱ 2,787,400",https://www.lamudi.com.ph/cheapest-monthly-equity-near-new-town-mactan-166633383868.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,Luxurious Condominium with Infinite Pool and Fitness Center near to Ayala- Cebu,"Mabolo, Cebu","₱ 8,500,000",https://www.lamudi.com.ph/luxurious-condominium-with-infinite-pool-and-fitne-168492750941.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,2-Bedroom Premium Condo Unit near Cebu Business Park and Ayala Center Cebu,"Cebu Business Park, Cebu","₱ 18,000,000",https://www.lamudi.com.ph/2-bedroom-premium-condo-unit-near-cebu-business-pa-168492567257.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,"For Assume Studio Unit in Be Residences Cebu IT Park, Below Market Price!","Lahug, Cebu","₱ 1,250,000",https://www.lamudi.com.ph/for-assume-studio-unit-in-be-residences-cebu-it-pa-168016510320.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,"Fully Furnished Condo for Sale in Mactan Newtown, Sea View Unit,  Lapu-Lapu","Mactan, Lapu-Lapu","₱ 7,000,000",https://www.lamudi.com.ph/fully-furnished-condo-for-sale-in-mactan-newtown-s-167222674670.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,For Assume: Executive 1 Bedroom For Sale in Galleria Residences Cebu,"North Reclamation Area, Cebu",Contact agent for price,https://www.lamudi.com.ph/for-assume-executive-1-bedroom-for-sale-in-galleri-168414213388.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,"Spacious and Cozy 2 Bedroom Corner Unit for Sale in Marco Polo Residences, Cebu","Lahug, Cebu","₱ 11,000,000",https://www.lamudi.com.ph/spacious-and-cozy-2-bedroom-corner-unit-for-sale-i-167834976463.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,"For Sale 2-Bedroom Condo Overlooking the city with parking in Lahug, Cebu City","Lahug, Cebu","₱ 11,000,000",https://www.lamudi.com.ph/for-sale-2-bedroom-condo-overlooking-the-city-with-168026192772.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,"Fully Furnished 32 sq. meters Loft Unit for sale at Deo City, Consolacion","Casili, Consolacion","₱ 1,700,000",https://www.lamudi.com.ph/fully-furnished-32-sq-meters-loft-unit-for-sale-at-168320937651.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,Mivela Garden Residences - Tower 4-1 Bedroom with Balcony,"Apas, Cebu","₱ 7,345,523",https://www.lamudi.com.ph/mivela-garden-residences-tower-4-1-bedroom-with-ba-166272445312.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,1 Bedroom with Balcony for Sale in Primeworld District Lapu Lapu Cebu City,"Mactan, Lapu-Lapu","₱ 2,550,319",https://www.lamudi.com.ph/1-bedroom-with-balcony-for-sale-in-primeworld-dist-168182087563.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,2 Bedroom in Mactan Newtown with Seaview for Sale,"Mactan, Lapu-Lapu","₱ 10,000,000",https://www.lamudi.com.ph/2-bedroom-in-mactan-newtown-with-seaview-for-sale.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,"For Sale: 40 sqm, 1 Bedroom Unit with Balcony at Marco Polo Residences Cebu City","Lahug, Cebu","₱ 5,800,000",https://www.lamudi.com.ph/for-sale-40-sqm-1-bedroom-unit-with-balcony-at-mar-16800623575.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,THE MACTAN NEWTOWN - LA VICTORIA - 2 BEDROOM UNIT in Lapu-lapu City For Sale,"Mactan, Lapu-Lapu","₱ 13,424,450",https://www.lamudi.com.ph/the-mactan-newtown-la-victoria-2-bedroom-unit-in-l-166775075092.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,"For Sale Fully-furnished Studio in Cebu City Midori Residences, Cebu","Banilad, Cebu","₱ 3,500,000",https://www.lamudi.com.ph/for-sale-fully-furnished-studio-in-cebu-city-midori-residences-cebu.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,"For Sale - Studio Unit in 8 Newtown Boulevard in Lapu-Lapu City, Cebu.","Mactan, Lapu-Lapu","₱ 4,356,000",https://www.lamudi.com.ph/for-sale-studio-unit-in-8-newtown-boulevard-in-lap-168299180712.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,Be Residences Maisonettes 2 Bedroom Condominium unit for sale in Cebu,"Lahug, Cebu","₱ 18,848,200",https://www.lamudi.com.ph/be-residences-maisonettes-2-bedroom-condominium-unit-for-sale-in-cebu.html,Cebu,Lapu-Lapu Cebu,,POINT (124.0112408 10.3051555)
Buy,Condominium,"FOR SALE: 1-Bedroom Unit @ The Courtyards Banawa, Cebu City","Banawa, Cebu","₱ 4,000,000",https://www.lamudi.com.ph/for-sale-1-bedroom-unit-the-courtyards-banawa-cebu-167543213144.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,"Inspiring Dreamy Designer 3-BR Unit for Sale in Marco Polo Residences ,Cebu City","Lahug, Cebu","₱ 13,000,000",https://www.lamudi.com.ph/inspiring-dreamy-designer-3-br-unit-for-sale-in-ma-166477914638.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,Apple One Condominium for sale in Banawa Cebu city,"Banawa, Cebu","₱ 5,400,000",https://www.lamudi.com.ph/apple-one-condominium-for-sale-in-banawa-cebu-city-168329416191.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,Affordable Studio Condominium unit for sale in Cebu Meridian by Avenir,"Kasambagan, Cebu","₱ 4,000,000",https://www.lamudi.com.ph/affordable-studio-condominium-unit-for-sale-in-ceb-168068954446.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,"The Suites at Gorordo - 1 Bedroom Residential Suites in Gorordo, Cebu City","Camputhaw, Cebu","₱ 8,985,360",https://www.lamudi.com.ph/the-suites-at-gorordo-1-bedroom-residential-suites-166774670251.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,"For Sale Fully Furnished Studio Home Office Unit Located in Avenir, Cebu","Lahug, Cebu","₱ 3,800,000",https://www.lamudi.com.ph/for-sale-fully-furnished-studio-home-office-unit-l-167696411670.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,Furnished Studio Unit in Grand Residence For Sale in Cebu City,"Banilad, Cebu",Contact agent for price,https://www.lamudi.com.ph/furnished-studio-unit-in-grand-residence-for-sale-in-cebu-city.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,Avida Cebu IT Park Studio Unit for Sale,"Lahug, Cebu","₱ 3,500,000",https://www.lamudi.com.ph/avida-studio-unit-for-sale-166521832549.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,For Sale Studio Plus (with balcony) Mandani Bay Quay Tower 2 in Cebu,"North Reclamation Area, Cebu",Contact agent for price,https://www.lamudi.com.ph/studio-plus-with-balcony-mandani-bay-quay-tower-2-166804667752.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,"One Oasis Cebu - 2 Bedroom Unit for sale in Panagdait Mabolo, Cebu City","Mabolo, Cebu","₱ 5,502,613",https://www.lamudi.com.ph/one-oasis-cebu-2-bedroom-unit-in-panagdait-mabolo-166170406537.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,"1 Bedroom Unit at Mivesa Garden For Sale in Lahug, Cebu City","Lahug, Cebu","₱ 4,000,000",https://www.lamudi.com.ph/1-bedroom-unit-at-mivesa-garden-for-sale-in-lahug-cebu-city.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,Deca Homes  Banilad Cebu City,"Banilad, Mandaue","₱ 3,200,000",https://www.lamudi.com.ph/deca-homes-banilad-cebu-city-166510849439.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,FOR SALE - Fully furnished Studio Unit in 8 Newtown Boulevard,"Mactan, Lapu-Lapu","₱ 5,456,000",https://www.lamudi.com.ph/for-sale-fully-furnished-studio-unit-in-8-newtown-168257652384.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,"Fully furnished 1-BR Unit for Sale at Soltana Residences, Lapu-Lapu","Basak, Lapu-Lapu","₱ 2,999,999",https://www.lamudi.com.ph/fully-furnished-1-br-unit-for-sale-at-soltana-residences-lapu-lapu.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,RFO Studio at Heart of Cebu The Baseline Prestige,"Camputhaw, Cebu","₱ 4,450,897",https://www.lamudi.com.ph/rfo-studio-at-heart-of-cebu-the-baseline-prestige-16788758053.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,For Sale 3-Bedroom Penthouse in Cebu City,"Banawa, Cebu","₱ 22,721,359",https://www.lamudi.com.ph/for-sale-3-bedroom-penthouse-in-cebu-city.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,2 bedroom Condo in SRP Cebu City for sale,"Inayawan, Cebu","₱ 7,480,500",https://www.lamudi.com.ph/2-bedroom-condo-in-srp-cebu-city-for-sale.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,Fully-furnished One-bedroom Condo in Lahug Cebu City,"Kalunasan, Cebu","₱ 3,259,576",https://www.lamudi.com.ph/fully-furnished-one-bedroom-condo-in-lahug-cebu-city.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,FOR SALE: Fully furnished 2 Bedrooms Condo Unit in Woodcrest Residences,"Guadalupe, Cebu","₱ 4,800,000",https://www.lamudi.com.ph/for-sale-fully-furnished-2-bedrooms-condo-unit-in-168094063153.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,"Modern Minimalist 2-Bedroom Unit for Sale at Marco Polo Residences, Cebu","Lahug, Cebu","₱ 11,000,000",https://www.lamudi.com.ph/modern-minimalist-2-bedroom-unit-for-rent-at-marco-166054003130.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,"Spectacular Modern 2-Bedroom Unit for Sale in Marco Polo Residences, Cebu City","Lahug, Cebu","₱ 13,500,000",https://www.lamudi.com.ph/spectacular-modern-2-bedroom-unit-for-sale-in-marc-167810673831.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,"1BR Condo for sale walking distance to Ayala Zero DP Promo, Cebu","Cebu Business Park, Cebu","₱ 3,889,450",https://www.lamudi.com.ph/1br-condo-for-sale-walking-distance-to-ayala-zero-168161973272.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,3BR Beachfront Prime Unit at Aruga Mactan Resort,"Mactan, Lapu-Lapu","₱ 93,946,955",https://www.lamudi.com.ph/3br-beachfront-prime-unit-at-aruga-mactan-resort-167879142269.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,One (1) Bedroom Condo Unit in Avida Towers Ayala IT Park Cebu City,"Apas, Cebu","₱ 6,249,000",https://www.lamudi.com.ph/one-1-bedroom-condo-unit-in-avida-towers-ayala-it-park-cebu-city-6.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,Furnished studio condo for sale in Sunvida across SM City Cebu,"Mabolo, Cebu","₱ 3,900,000",https://www.lamudi.com.ph/furnished-studio-condo-for-sale-in-sunvida-across-167297489452.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,"For Sale: 1 Bedroom Unit at Marco Polo Residences Parkview in Lahug, Cebu City","Lahug, Cebu","₱ 7,250,000",https://www.lamudi.com.ph/for-sale-1-bedroom-unit-at-marco-polo-residences-p-167930016452.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium, Ground-Floor Condo with Beach Access and Breathtaking Views at Coral Point,"Mactan, Lapu-Lapu","₱ 28,000,000",https://www.lamudi.com.ph/ground-floor-condo-with-beach-access-and-breathtak-168438773818.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,"For Sale - Fully furnished Studio Unit in 8 Newtown Boulevard, Lapu-Lapu City","Mactan, Lapu-Lapu","₱ 4,356,000",https://www.lamudi.com.ph/for-sale-fully-furnished-studio-unit-in-8-newtown-168268042169.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,"Brilliant Stylish Condo Unit for Sale in Marco Polo Residences, Cebu City","Lahug, Cebu","₱ 13,500,000",https://www.lamudi.com.ph/brilliant-stylish-condo-unit-for-sale-in-marco-pol-165920281588.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,"Pre-selling Studio Unit For Sale at Median flat, Lahug, Cebu City","Lahug, Cebu","₱ 2,827,000",https://www.lamudi.com.ph/studio-167180476596.html,Cebu,Cebu Cebu,"J. Fortich Street, Banawa, Guadalupe, Cebu City",POINT (123.8806862 10.3136942)
Buy,Condominium,"Banawa Heights - Villa 1 Bedroom RFO Location: Banawa, Cebu City, Cebu","Banawa, Cebu","₱ 2,644,784",https://www.lamudi.com.ph/banawa-heights-villa-1-bedroom-rfo-location-banawa-166774271574.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,Ready For Occupancy In Cityscape Grand Tower Near Ayala Cebu City- Studio Unit,"Cebu Business Park, Cebu","₱ 3,310,580",https://www.lamudi.com.ph/ready-for-occupancy-in-cityscape-grand-tower-near-16780961352.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,"For Sale: Fully Furnished 2-Bedroom Condo Unit in Avida Towers Cebu, Cebu City","Lahug, Cebu","₱ 8,000,000",https://www.lamudi.com.ph/for-sale-fully-furnished-2-bedroom-condo-unit-in-a-167776203753.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,For Sale Limited Offer 10M 2BR in Mactan Newtown w/ Seaview in Lapu-Lapu,"Mactan, Lapu-Lapu",Contact agent for price,https://www.lamudi.com.ph/for-sale-limited-offer-10m-2br-in-mactan-newtown-w-seaview-in-lapu-lapu.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,Royal Garden 1 bedroom Unit for sale,"Kasambagan, Cebu","₱ 2,700,000",https://www.lamudi.com.ph/royal-garden-1-bedroom-unit-for-sale-168127604368.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,Pre-selling Smart and Pet Friendly Home Condo For Sale near Cebu IT Park,"Cebu IT Park, Cebu","₱ 3,500,000",https://www.lamudi.com.ph/pre-selling-smart-and-pet-friendly-home-condo-for-168414195065.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,"128 Nivel Hills - 2 Bedroom Condominium for sale in Lahug, Cebu City","Lahug, Cebu","₱ 6,412,783",https://www.lamudi.com.ph/128-nivel-hills-2-bedroom-in-lahug-cebu-city-166170471321.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,"Fully furnished loft type Condo For Sale in Mabolo, Cebu City","Mabolo, Cebu","₱ 5,900,000",https://www.lamudi.com.ph/fully-furnished-loft-type-condo-for-sale-in-mabolo-168500748218.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,"For Sale 1 Bedroom, Furnished and with Amenities to Enjoy, Cebu City","Labangon, Cebu","₱ 4,000,000",https://www.lamudi.com.ph/for-sale-1-condo-unit-furnished-and-with-amenities-166167334594.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,"Marco Polo Residences - 3 Bedroom with Parking Tower 4 in Nivel Hills, Cebu City","Lahug, Cebu","₱ 14,863,650",https://www.lamudi.com.ph/marco-polo-residences-3-bedroom-with-parking-tower-166170740647.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,"1 Bedroom beautiful fully furnished unit For Sale in Tuscania Guadalupe, Cebu","Guadalupe, Cebu","₱ 6,000,000",https://www.lamudi.com.ph/1-bedroom-beautiful-fully-furnished-unit-for-sale-in-tuscania-guadalupe-cebu.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,"2 BEDROOM RFO Condo Near Ayala Archbishop Reyes Avenue, Cebu City","Cebu Business Park, Cebu","₱ 7,438,640",https://www.lamudi.com.ph/2-bedroom-rfo-condo-near-ayala-archbishop-reyes-av-167828095498.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,For sale 2 Bedroom Condo near the Market and Malls located at Lapu-Lapu City,"Maribago, Lapu-Lapu","₱ 2,786,300",https://www.lamudi.com.ph/2-bedroom-condo-near-the-market-and-malls-located-166705066112.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,For sale Affordable 2 bedroom condo in Cebu City,"Banilad, Mandaue","₱ 2,900,000",https://www.lamudi.com.ph/affordable-2-bedroom-condo-in-cebu-city-166079151347.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,"Fully Furnished 3Bedroom Penthouse in the Heart of Cebu Business Park, Cebu City","Cebu Business Park, Cebu","₱ 44,000,000",https://www.lamudi.com.ph/fully-furnished-3bedroom-penthouse-in-the-heart-of-168439430275.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,Studio Condo For Sale with Balcony in Sunvida Tower across SM City Cebu,"North Reclamation Area, Cebu","₱ 5,700,000",https://www.lamudi.com.ph/studio-condo-for-sale-with-balcony-and-parking-across-sm-city-cebu.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,"1 BR Unit in Midtown D. Jakosalem St. Brgy Zapatera, Cebu City","Zapatera, Cebu",Contact agent for price,https://www.lamudi.com.ph/1-br-unit-in-midtown-d-jakosalem-st-brgy-zapatera-168309375815.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,"32 Sanson - The Solihiya - 3 Bedroom Suite with Parking in Lahug, Cebu City","Lahug, Cebu","₱ 45,710,000",https://www.lamudi.com.ph/32-sanson-the-solihiya-3-bedroom-suite-with-parkin-16617057670.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,Overlooking sea View The Mactan Newtown La Victoria,"Mactan, Lapu-Lapu","₱ 17,903,130",https://www.lamudi.com.ph/overlooking-sea-view-the-mactan-newtown-la-victori-167862919133.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,RFO-1 Bedroom No Need Proof of Income,"Marigondon, Lapu-Lapu","₱ 2,723,362",https://www.lamudi.com.ph/rfo-1-bedroom-no-need-proof-of-income-167956391659.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,2BR Fully Furnished For Sale at Calyx Centre in IT Park Cebu City,"Cebu Business Park, Cebu","₱ 27,000,000",https://www.lamudi.com.ph/condominium-in-it-park-cebu-city-2br-fully-furnished-for-sale.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,"61 sq.m. 1BR Condo For Sale - Special & Corner Unit in Spianada, Cebu","Zapatera, Cebu","₱ 8,000,000",https://www.lamudi.com.ph/61-sq-m-1br-condo-for-sale-special-corner-unit-in-spianada-cebu.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,3 bedroom condo unit in avalon across ayala center cebu,"Cebu Business Park, Cebu","₱ 25,000,000",https://www.lamudi.com.ph/3-bedroom-condo-unit-in-avalon-across-ayala-center-167773830826.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,"1 Bedroom Condo For Sale in Calyx Residences Ayala, Cebu City","Cebu Business Park, Cebu","₱ 9,800,000",https://www.lamudi.com.ph/1-bedroom-condo-for-sale-in-calyx-residences-ayala-166192247853.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,"THE PADGET PLACE - 1 BEDROOM DELUXE in Molave Street Lahug, Cebu City For Sale","Lahug, Cebu","₱ 8,815,371",https://www.lamudi.com.ph/the-padget-place-1-bedroom-deluxe-in-molave-street-166774816455.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,"Luxury 2-Bedroom Unit for Sale in Marco Polo Residences, Cebu City","Lahug, Cebu","₱ 11,000,000",https://www.lamudi.com.ph/luxury-2-bedroom-unit-for-sale-in-marco-polo-resid-165872474344.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,Home Office Suite in Lahug for Sale,"Lahug, Cebu","₱ 3,500,000",https://www.lamudi.com.ph/home-office-suite-in-lahug-for-sale.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,1 Bedroom Alcoves Condominium at Ayala Mall Cebu For Sale,"Cebu Business Park, Cebu","₱ 18,500,000",https://www.lamudi.com.ph/1-bedroom-alcoves-condominium-at-ayala-mall-cebu-for-sale.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,2 bedroom avalon condo for sale,"Cebu Business Park, Cebu","₱ 9,800,000",https://www.lamudi.com.ph/2-bedroom-avalon-condo-166815722366.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,"BE RESIDENCES - MAISONETTE - 3 STOREY HOUSE in Apas, Cebu City For Sale","Apas, Cebu","₱ 18,848,200",https://www.lamudi.com.ph/be-residences-maisonette-3-storey-house-in-apas-ce-166774916032.html,Cebu,Cebu Cebu,,POINT (123.8806862 10.3136942)
Buy,Condominium,COURTYARD POOL VILLA THE RESIDENCES AT SHERATON 2 BEDROOM,"Punta Engaño, Lapu-Lapu","₱ 56,101,325",https://www.lamudi.com.ph/courtyard-pool-villa-the-residences-at-sheraton-2-167868957654.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,"2 Bedroom One Oasis Condominium For Sale at Mabolo, Cebu City","Kasambagan, Cebu","₱ 4,900,000",https://www.lamudi.com.ph/2-bedroom-one-oasis-condominium-for-sale-at-mabolo-168362758361.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,"For Sale 2 Bedroom Condo Unit in San Remo Oasis City de Mari, Cebu","Mambaling, Cebu","₱ 6,000,000",https://www.lamudi.com.ph/for-sale-2-bedroom-condo-unit-in-san-remo-oasis-city-de-mari-cebu.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,"Hyde at Cebu Park Residences - Studio Unit Location: Mabolo, Cebu City, Cebu","Mabolo, Cebu","₱ 2,718,110",https://www.lamudi.com.ph/hyde-at-cebu-park-residences-studio-unit-location-166774210317.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,"2 BEDROOMS THE RESIDENCES AT SHERATON  in Punta-engaño, Lapu-lapu City","Punta Engaño, Lapu-Lapu","₱ 44,588,970",https://www.lamudi.com.ph/2-bedrooms-the-residences-at-sheraton-in-punta-eng-166774952211.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,"3BEDROOM w/ PARKING Marco Polo Residences in Nivel Hills, Apas, Cebu City","Apas, Cebu","₱ 14,863,650",https://www.lamudi.com.ph/3-bedroom-marco-polo-residences-in-nivel-hills-apas-cebu-city-for-sale.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,"Fresh Modern 1-Bedroom Condo Unit for Sale In Alcoves Residences, Cebu","Cebu Business Park, Cebu","₱ 16,000,000",https://www.lamudi.com.ph/fresh-modern-1-bedroom-condo-unit-for-sale-in-alco-167784487719.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,"Resort Condo 1BR w/ Balcony for Sale near Beach Resorts and Malls, Lapu-Lapu","Agus, Lapu-Lapu","₱ 2,974,493",https://www.lamudi.com.ph/1-bedroom-condo-for-sale-primeworld-district-near-166668419023.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
Buy,Condominium,2-Bedroom Lower Penthouse Unit for Sale in Marco Polo Residences Cebu City,"Lahug, Cebu","₱ 13,500,000",https://www.lamudi.com.ph/2-bedroom-lower-penthouse-unit-in-marco-polo-is-for-sale.html,Cebu,Lapu-Lapu Cebu,"Punta Engaño Road, Mactan, Lapu-lapu, Cebu",POINT (124.0350832 10.3231218)
